name,address,city,searchedCity,region,country,lat,lng,rating,reviews,businessStatus,types,placeId,matchedQuery,looksWholesale
"ООО ""Алконост"" Оптово-розничная база","ул. Зеленая, 3б, Хабаровск, Хабаровский край, 680032",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4504157,135.126349,4.4,105,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJRxCe8Ero-l4RRhjV8jbOkGo,оптовый продовольственный рынок,yes
"ООО ""Плавмагазин""","Производственный пер., 12 Б, Хабаровск, Хабаровский край, 680015",Хабаровск,Хабаровск,Хабаровский край,Russia,48.409261,135.1624743,,,OPERATIONAL,establishment|point_of_interest,ChIJsW-KSEfq-l4RuUulpCIi38E,плодоовощная база оптовая,check
"ООО ""Поворотова""","Бикинская ул., 16, офис 22, Хабаровск, Хабаровский край, 680014",Хабаровск,Хабаровск,Хабаровский край,Russia,48.461985,135.127383,5,2,OPERATIONAL,establishment|point_of_interest,ChIJEc1yxs_p-l4RIehOdxD9CAE,оптовая база продуктов питания,check
"ООО ""РММТ""","ул. Донская, 2а, Хабаровск, Хабаровский край, 680045",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4585794,135.1674447,3.7,73,OPERATIONAL,establishment|food|point_of_interest,ChIJP9PRZLLp-l4RO6vTiDRhxdg,оптовый продовольственный рынок,check
Ооо Центральный Продовольственный Рынок,"Станционная ул., 18, Хабаровск, Хабаровский край, 680021",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4961747,135.0639587,,,OPERATIONAL,establishment|point_of_interest|store,ChIJ59GboxLq-l4RYt2e21X9_ew,сельскохозяйственный рынок,yes
Оптово-розничная база,"ул. Шевчука, 28, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4545332,135.0972592,3.9,78,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJfwn3IqXp-l4RFuVPGeijazg,оптовый продовольственный рынок,yes
Продуктовая база,"пр. 60-летия Октября, 188, Хабаровск, Хабаровский край, 680009",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4900807,135.1038332,5,1,OPERATIONAL,establishment|point_of_interest,ChIJG8rN3__p-l4RWkC3WRgDThk,оптовый продовольственный рынок,yes
"Рынок Али МТЦ ""Карла Маркса""","ул. Карла Маркса, 101, Хабаровск, Хабаровский край, 680009",Хабаровск,Хабаровск,Хабаровский край,Russia,48.50156399999999,135.1014556,4.1,1046,OPERATIONAL,establishment|point_of_interest,ChIJ46mbWPrB-l4R-Fzqu0e3qUw,оптовый продовольственный рынок,yes
Судоверфь,"ул. Калараша, 1, Хабаровск, Хабаровский край, 680007",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4515351,135.1071311,4.1,746,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJ44uI6rHp-l4Rt39LoIGSkGE,оптовый продовольственный рынок,check
Торговый бульвар,"ул. Льва Толстого, 15, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4855832,135.0686602,4.3,989,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJVZ_oyBnq-l4R72QecIk5mFU,сельскохозяйственный рынок,check
"ТЦ ""На Пушкина""","ул. Льва Толстого, 19, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4856237,135.0675305,4.5,2370,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJLTQCMxjq-l4RMT5wkdGgyBI,сельскохозяйственный рынок,check
"ТЦ ""Южный""","ул. Суворова, 28Б, Отдел 5, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.3931021,135.1026791,4.4,1748,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJnzcsXKro-l4Rx9MlDr4SGSc,сельскохозяйственный рынок,check
ТЦ Экодом,"ул. Ленинградская, 28, Хабаровск, Хабаровский край, 680013",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4861967,135.091907,4.4,3449,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJj_MFgvjp-l4R06vlLQPOZro,оптовый продовольственный рынок,check
Фермерский дворик,"ул. Ленина, 19/2, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4700505,135.0706826,4.6,61,OPERATIONAL,establishment|food|point_of_interest|store,ChIJaT8Duhnp-l4RTnFJv9Gt5aA,оптовый продовольственный рынок,check
Фермерский рынок,"ТЦ “Экодом, ул. Ленинградская, ул., 28, Хабаровск, Хабаровский край, 680013",Хабаровск,Хабаровск,Хабаровский край,Russia,48.48588520000001,135.091399,4,2,OPERATIONAL,establishment|point_of_interest,ChIJS0avfT_r-l4RbL5ALCk9cYs,оптовый продовольственный рынок,yes
Форт Трейд ДВ,"Ленская ул., 2б, Хабаровск, Хабаровский край, 680014",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4573381,135.1239475,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJCQ-T08vp-l4R2VV-vatzUyw,плодоовощная база оптовая,check
Фруктовая лавка,"st., 19 Central food market, place 1018 Lev Tolstoy, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.44058649999999,135.0252476,,,OPERATIONAL,establishment|point_of_interest,ChIJq6qqqlrp-l4Rhc1A0GoZn6o,плодоовощная база оптовая,check
Хабаровский Масложиркомбинат,"ул. Индустриальная, 19-А, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.423111,135.1200344,4.7,3,OPERATIONAL,establishment|food|point_of_interest,ChIJ_0Cah4zo-l4ReOy7KFUs_z4,оптовая база продуктов питания,check
Центральный продовольственный рынок,"ул. Льва Толстого, 19, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4859103,135.0675658,4.2,3029,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJyVWKlvHp-l4RX74FGR0Ipi8,оптовый продовольственный рынок,yes
Центральный продовольственный рынок,"Центральный продовольственный рынок, ул. Льва Толстого, 19, Хабаровск, Хабаровский край, 680000",Хабаровск,Хабаровск,Хабаровский край,Russia,48.4866116,135.0682323,,,,premise|street_address,ChIJAScb3hnq-l4Rh_ilCoF8arM,сельскохозяйственный рынок,yes
"Торговая компания, ИП Мухина В.А.","Игарская ул., 5а, Абакан, Хакасия Републиц, 655004",Хакасия Републиц,Абакан,Республика Хакасия,Russia,53.71198529999999,91.3863159,5,8,OPERATIONAL,establishment|food|point_of_interest,ChIJQ9uHiJ49LF0RcJDx9HQJPxY,оптовая база продуктов питания,check
Аптека от склада,"ул. Объездная, 59а, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628001",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,60.97055390000001,69.0249314,1.3,6,OPERATIONAL,establishment|food|health|pharmacy|point_of_interest|store,ChIJmRccdJFknkMR7tnFFdBsjkY,оптовый продовольственный рынок,check
Аптека от склада,"Студенческая ул., 14, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.01362020000001,69.045637,4.7,3,OPERATIONAL,establishment|food|health|pharmacy|point_of_interest|store,ChIJxbirBdZ6nkMR6FhVrQrDWGY,оптовый продовольственный рынок,check
Аптека от склада,"ул. Мира, 68, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.007229,69.040999,2.5,2,OPERATIONAL,establishment|food|health|pharmacy|point_of_interest|store,ChIJt88UWyt7nkMRiublolrk6lw,оптовый продовольственный рынок,check
Аптека от склада,"ул. Пионерская, 70, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.009907,69.021224,5,2,OPERATIONAL,establishment|food|health|pharmacy|point_of_interest|store,ChIJ0d0vjjF7nkMR4csKQlqRKGo,оптовый продовольственный рынок,check
Аптека от склада,"ул. Ямская, 10, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628001",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,60.97483499999999,69.020153,,,OPERATIONAL,establishment|food|health|pharmacy|point_of_interest|store,ChIJ6WNtpKplnkMR7wMtvRLwOi0,оптовый продовольственный рынок,check
Гермес,"Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0054269,69.0169974,4.1,393,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJCxdifjR7nkMR7ZIFinGTfVg,сельскохозяйственный рынок,check
Городской Рынок,"ул. Чехова, 70, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.00343679999999,69.0501634,5,1,OPERATIONAL,establishment|point_of_interest,ChIJKe5MudVknkMRxca75goJ8Sg,оптовый продовольственный рынок,yes
Ермолино,"ул. Энгельса, 38, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0060003,69.0037045,4.3,87,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJPY-ZHkp7nkMRJVBhPBVodVM,сельскохозяйственный рынок,check
Заводская 24,"Заводская ул., 11, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628001",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,60.96594,69.04068099999999,3,2,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJiYRW6C1lnkMRv9UuPbPrCGU,оптовый продовольственный рынок,check
Лукошко,"ул. Чехова, 72А, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0032293,69.0503009,4.1,1020,OPERATIONAL,establishment|point_of_interest,ChIJkV-Yv9VknkMRJ5Fiali0xFs,оптовый продовольственный рынок,check
"Мясная Лавка, Сытый Папа","ул. Чехова, 82/1, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.00395599999999,69.056131,5,16,OPERATIONAL,establishment|food|point_of_interest|store,ChIJuSkhTNZknkMRVktxLPqdaGA,сельскохозяйственный рынок,check
Мясной мир,"Заводская ул., 24, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628001",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,60.9668694,69.0383326,5,3,OPERATIONAL,establishment|food|point_of_interest|store,ChIJRaEEpPNlnkMR6NrYdYZUlmk,сельскохозяйственный рынок,check
Нептун,"ул. Гагарина, 290, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628001",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,60.9675924,69.0524532,4.5,79,OPERATIONAL,establishment|food|point_of_interest|store,ChIJfa7bYvFknkMRn8gi7Zc43_U,сельскохозяйственный рынок,check
Оптовая база,"ул. Газовиков, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0154666,69.0746601,3,1,OPERATIONAL,establishment|point_of_interest,ChIJHz4hZsx6nkMRKNkA7c7HbTo,оптовый продовольственный рынок,yes
Пеликан,"ул. Объездная, 7, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.00491030000001,68.9873506,4.5,249,OPERATIONAL,establishment|food|point_of_interest|store,ChIJa0URfpFknkMRDGYgUUSESRg,сельскохозяйственный рынок,check
Продуктовый магазин,"ул. Сирина, 76, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.004639,68.9962951,4.1,30,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJNyFK-Ut7nkMRtMsHkE9-1rU,оптовый продовольственный рынок,check
Розничная продуктовая база Заморозка,"ул. Газовиков, 1, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0154688,69.0745559,5,1,OPERATIONAL,establishment|food|point_of_interest|store,ChIJL7kRZsx6nkMRMCsO2szgOvw,оптовый продовольственный рынок,yes
Рынок Солнечный,"ул. Объездная, 9, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0057862,68.99201889999999,,,OPERATIONAL,establishment|point_of_interest,ChIJu_fqv057nkMRaY_bXXHu8yY,оптовый продовольственный рынок,yes
Сатурн,"Заводская ул., 11а, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628001",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,60.9658399,69.0395197,4.3,1154,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJayarKY1knkMRnT5UBqYD9RU,сельскохозяйственный рынок,check
Сияние севера,"Заводская ул., 3, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628001",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,60.96786179999999,69.0431277,4.5,21,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJPQul5DNlnkMRN1D_Vpv4ORI,оптовый продовольственный рынок,check
Солнечный,"ул. Мира, 115, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.00695959999999,69.0587859,3.9,286,OPERATIONAL,establishment|point_of_interest,ChIJ2Un6EitlnkMRj338TdbeWio,сельскохозяйственный рынок,check
Таврия,"ул. Ямская, 14, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628001",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,60.9756108,69.0181088,5,1,OPERATIONAL,establishment|food|point_of_interest|store,ChIJDXKhcVRlnkMRS2RnZKlT7sY,сельскохозяйственный рынок,check
Торговый центр NEBO,"ул. Мира, 45, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.00666069999999,69.04086389999999,4.3,1991,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJtcW4Vit7nkMRRaAQUg5_J0U,сельскохозяйственный рынок,check
Торговый центр Гостиный Двор,"ул. Энгельса, 1, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0030772,69.0177511,4.4,1828,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJOzzYtjR7nkMRYQaLTWtg0p8,сельскохозяйственный рынок,check
ТЦ Светлый,"Светлая ул., 67, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0125444,69.043171,4.2,392,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJG5UmHCp7nkMR877_8O4v56A,сельскохозяйственный рынок,check
"Ферма - Свежее мясо, молочка и полуфабрикаты","ул. Шевченко, 8, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0039864,69.0348455,4.5,2,OPERATIONAL,establishment|food|point_of_interest|store,ChIJWWHY_oRlnkMRbW3q2BTmoeA,сельскохозяйственный рынок,check
Фермерский магазин,"ул. Чехова, 27, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628007",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.00288800000001,69.0347026,5,1,OPERATIONAL,establishment|point_of_interest|store,ChIJ19IJOZdlnkMRyaPrL6tpdTw,сельскохозяйственный рынок,check
Югорский хлеб,"ул. Коминтерна, 32, Ханты-Мансийск, Ханты-Мансийский автономный округ, 628011",Ханты-Мансийск,Ханты-Мансийск,Ханты-Мансийский АО,Russia,61.0038402,69.0058985,,,OPERATIONAL,establishment|food|point_of_interest,ChIJ_____8tknkMRPPCe7XXc1qw,оптовая база продуктов питания,check
Авто Рынок Города Хасавюрт,"Хасавюрт, Респ. Дагестан, 368008",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2281322,46.5903816,4.1,184,OPERATIONAL,establishment|point_of_interest,ChIJkdqpt3RsTkARyy6XrOkF_QA,оптовый продовольственный рынок,yes
Авторынок,"Энергетическая ул., 40, Хасавюрт, Респ. Дагестан, 368008",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2301217,46.589006,4.2,744,OPERATIONAL,car_repair|establishment|point_of_interest|store,ChIJPcWDEnFsTkAR4Vkd8g_NhDw,сельскохозяйственный рынок,yes
АльМуск,"ул. Гамидова, 172, Хасавюрт, Респ. Дагестан, 368003",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2362967,46.57791839999999,4.8,6,OPERATIONAL,clothing_store|establishment|point_of_interest|store,ChIJw3h_43xsTkARB3u51lL-Hvk,оптовая база продуктов питания,check
Арсен Моторс,"Хасавюрт, Респ. Дагестан, 368008",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2237743,46.5922823,3.9,203,OPERATIONAL,establishment|point_of_interest,ChIJuacwJAtsTkARcf9nU7S69Pk,сельскохозяйственный рынок,check
База напитков оптом и розницу,"Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2546567,46.571742,,,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJqb_ib8dtTkARo7fr404eyis,оптовая база продуктов питания,yes
База Хасаюрт,"Магистральное ш., 12, Хасавюрт, Респ. Дагестан, 368000",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2350336,46.5874831,4.5,76,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJ91_RNmVsTkARMFqowK3z_e0,оптовый продовольственный рынок,yes
Восточный рынок,"Грозненская ул., Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2430067,46.5983257,4.1,643,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|shopping_mall|store,ChIJK9J1LVxsTkARGlw_W-yFnb0,оптовый продовольственный рынок,yes
Восточный Рынок,"Кизлярская ул., 77, Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.249298,46.5885925,5,1,OPERATIONAL,establishment|point_of_interest,ChIJ_ddGQvRsTkARxL2rQpCOOHI,плодоовощная база оптовая,yes
Гастроном Семёрочка,"Фермерский пр., Хасавюрт, Респ. Дагестан, 368000",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2322225,46.5807517,4.9,7,OPERATIONAL,establishment|point_of_interest,ChIJDQS828ttTkARwMuYB3YQ1eM,сельскохозяйственный рынок,check
Горное сушёное мясо,"ул. Исмаилова, 39, Хасавюрт, Респ. Дагестан, 368007",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2751109,46.589279,4.8,16,OPERATIONAL,establishment|food|point_of_interest|store,ChIJPUEcqr5tTkARqvMU_97hY_g,сельскохозяйственный рынок,check
Зеленый Рынок,"Махачкалинское ш., 2Б, Хасавюрт, Респ. Дагестан, 368000",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2327709,46.5911756,4.1,39,OPERATIONAL,establishment|point_of_interest,ChIJxWWd1m9sTkARjEulnaHhibs,оптовый продовольственный рынок,yes
Зелёный Рынок,"Набережная ул., 2, Хасавюрт, Респ. Дагестан, 368005",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2395009,46.5758604,4,3256,OPERATIONAL,establishment|point_of_interest,ChIJJQeqfohsTkARXCzuRmGxDgY,оптовый продовольственный рынок,yes
ИМАШ,"Терек рынок, 7 ряд 5 бокс, Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2550895,46.5786372,4.8,21,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJW8bAKPdtTkARmnO5lMKqwVw,плодоовощная база оптовая,check
Колос,"Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2684445,46.6013615,4.5,184,OPERATIONAL,establishment|food|point_of_interest,ChIJ43a4axltTkARIm9NjnKkI2o,оптовая база продуктов питания,check
Красный Рынок,"Махачкалинское ш., 2Б, Хасавюрт, Респ. Дагестан, 368000",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2327709,46.5911756,4.4,14,OPERATIONAL,establishment|point_of_interest,ChIJxWWd1m9sTkARuOZgkuAmGr0,оптовый продовольственный рынок,yes
Магазин АКБАР,"E50, Хасавюрт, Респ. Дагестан, 368005",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2407433,46.5612579,4.2,13,OPERATIONAL,establishment|point_of_interest,ChIJeYBrZ_RtTkARbMC9y9CgvAw,оптовая база продуктов питания,check
Магазин ШАХ,"ул. Мусаева, 70, Хасавюрт, Респ. Дагестан, 368005",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2459962,46.57891859999999,3.3,3,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJdUvcFcJtTkAREo1sJzps_lE,сельскохозяйственный рынок,check
Моё море,"Улица Инженерная, Рынок Терек, Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2545069,46.5776851,5,11,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJk8NW1o5tTkARPV2NVDS8PXg,оптовая база продуктов питания,check
Опт.рынок,"Хасавюрт, Респ. Дагестан, 368005",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2441773,46.5790459,4.6,17,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJEVZvC8JtTkARSTOnNHxogpM,оптовый продовольственный рынок,yes
Оптовый склад напитков,"Hабережная ул., Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.255892,46.5774397,,,OPERATIONAL,establishment|point_of_interest,ChIJiTEACexsTkARRZBr86Xg8iU,оптовая база продуктов питания,yes
"Рынок ""Одежда""","Хасавюрт, Респ. Дагестан, 368005",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2431993,46.5783499,4.4,57,OPERATIONAL,establishment|point_of_interest,ChIJvUGqiY1tTkARACzD8Fn2Xyg,оптовый продовольственный рынок,yes
Рынок Дагестан,"Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2378878,46.5774611,4.4,25,OPERATIONAL,establishment|point_of_interest,ChIJy_yC54htTkART_DsNs8QGyk,сельскохозяйственный рынок,yes
Рынок Пашаев,"Unnamed Road, Хасавюрт, Респ. Дагестан, 368005",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.24547339999999,46.5793849,5,4,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJUTw5nD1tTkARjaJZ5slaBBk,сельскохозяйственный рынок,yes
Рынок Хасавюрт,"Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.253244,46.5773787,4.1,809,OPERATIONAL,establishment|home_goods_store|point_of_interest|store,ChIJsV2mAu1sTkARTyh7EfCAia8,оптовый продовольственный рынок,yes
Садуб,"Хасавюрт, Респ. Дагестан, 368008",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2141886,46.587021,4.4,133,OPERATIONAL,establishment|food|point_of_interest|store,ChIJGdtUrPFrTkARbT2H7141Epw,сельскохозяйственный рынок,check
Салатавия,"Хасавюрт, Респ. Дагестан, 368008",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2146267,46.5952406,4.6,439,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJD8tv5_lrTkARChZYb5l9grg,сельскохозяйственный рынок,check
Сафия Торговый дом,"Заречная ул., Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.25918250000001,46.57853300000001,1,1,OPERATIONAL,establishment|point_of_interest,ChIJk2mb8IptTkARXfEvIncfHSI,плодоовощная база оптовая,check
Сладкая Палуба,"ул. Тотурбиева, 136а, Хасавюрт, Респ. Дагестан, 368000",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.24497230000001,46.5802371,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJVTCvYahtTkARxeXCBGqvtQg,оптовая база продуктов питания,check
"ТД ""Краснодарский""","ул. Махачкалинское шоссе 138а, ул. Набережная, 14, Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2286548,46.6039395,4.4,28,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJ_RkKDOxsTkARoraP3YvQMDo,оптовая база продуктов питания,check
ТД ФУРАТ,"Махачкалинское ш., 44 А, Хасавюрт, Респ. Дагестан, 368000",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2321534,46.5943978,3.7,3,OPERATIONAL,establishment|point_of_interest,ChIJx9E9rXJtTkARaLfIOXL_FMw,оптовая база продуктов питания,check
Терек,"Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2543279,46.577377,4.3,2040,OPERATIONAL,establishment|point_of_interest,ChIJYRSUW-xsTkAR-xVoUYxIxxo,оптовый продовольственный рынок,check
Хлеб Хаус,"Хасавюрт, Респ. Дагестан, 368005",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.240437,46.5650912,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJnwi_9YNsTkARnvj7AtHL0WA,оптовая база продуктов питания,check
Центральный рынок,"ул. Тотурбиева, 146, Хасавюрт, Респ. Дагестан, 368000",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2437308,46.5798214,4.2,1263,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJ67w4eYlsTkARdQsRfa-d7-M,оптовый продовольственный рынок,yes
Экзотика,"4-й Санитарный пр., 59, Хасавюрт, Респ. Дагестан, 368001",Хасавюрт,Хасавюрт,Республика Дагестан,Russia,43.2423629,46.6039428,4.8,11,OPERATIONAL,establishment|point_of_interest|storage,ChIJiztJolxsTkAR-dEreVOMIqw,плодоовощная база оптовая,check
Авангард,"ул. Центральная, Хирино, Рязанская обл., 390535",Хирино,Рязань,Рязанская область,Russia,54.66481599999999,39.5602549,4.6,23,OPERATIONAL,cafe|establishment|food|health|point_of_interest|spa,ChIJS59rYEr9SUERs1K8wuXi5-M,оптовая база продуктов питания,check
"Межрегиональный меховой рынок ООО ""Виктория и С""","пер. Солнечный, 1\1, х, Хорошовский, Ставропольский край, 357353",Хорошовский,Пятигорск,Ставропольский край,Russia,44.0003011,43.134806,4.1,181,OPERATIONAL,clothing_store|establishment|point_of_interest|shopping_mall|store,ChIJwTqsoJGdV0ARifIEkdZy10w,сельскохозяйственный рынок,yes
